price,id,name,room_type,accommodates,zipcode,bedrooms,beds,latitude,longitude,cleaning_fee,bathrooms,review_scores_rating,neighbourhood_cleansed,number_of_reviews,security_deposit,host_listings_count,neighbourhood
100.0,16805869,Windowside Orchard Street Room in Lower East Side!,Private room,2,10002,1.0,1.0,40.71863167249218,-73.98957688445232,13.0,1.0,87.0,Lower East Side,34,0.0,3.0,Lower East Side
45.0,16806575,Sunny solo room with desk and big windows,Private room,1,11203,1.0,1.0,40.65244564285786,-73.94557713311957,30.0,2.0,95.0,East Flatbush,12,100.0,5.0,East Flatbush
85.0,16807749,Beautiful little bedroom + private living room,Private room,3,11238,1.0,1.0,40.673080345731975,-73.96294121468806,20.0,1.0,97.0,Prospect Heights,121,0.0,2.0,Prospect Heights
229.0,16808899,Spacious Designer Apartment :),Entire home/apt,7,10032,3.0,6.0,40.839075267858895,-73.93804732817121,195.0,1.0,75.0,Washington Heights,52,250.0,1.0,Washington Heights
45.0,16810041,Upstairs Bedroom with Sunny Kitchen,Private room,2,11216,1.0,1.0,40.68057680913921,-73.94183133887348,5.0,1.5,98.0,Bedford-Stuyvesant,12,100.0,1.0,Bedford-Stuyvesant
179.0,16810552,Large light filled Williamsburg loft. 2 bdr apt.,Entire home/apt,4,11249,2.0,2.0,40.712098592840476,-73.96700972866005,90.0,1.0,100.0,Williamsburg,3,0.0,1.0,Williamsburg
139.0,16810808,Family friendly 2 bedroom apartment on Homecrest,Entire home/apt,4,11229,2.0,2.0,40.594252976590575,-73.95922283203642,60.0,1.0,100.0,Sheepshead Bay,21,350.0,3.0,Sheepshead Bay
175.0,16812019,Cozy Apartment in the Heart of Brooklyn,Entire home/apt,5,11217,2.0,2.0,40.67888969783797,-73.97865114374692,65.0,1.0,96.0,Park Slope,128,100.0,1.0,Park Slope
175.0,16812284,Charming Chelsea Townhouse 1 Bedroom Apartment,Entire home/apt,2,10011,1.0,1.0,40.74371676513374,-74.00294351374427,60.0,1.0,99.0,Chelsea,17,100.0,1.0,Chelsea
235.0,16812429,Terrace Master Suite @ Northern Lights Mansion,Private room,2,10027,1.0,1.0,40.806897858205964,-73.95037589787704,40.0,1.5,98.0,Harlem,11,150.0,6.0,Harlem
174.0,16813292,Stylish Private Room + Bath in the Heart of LES,Private room,2,10002,1.0,1.0,40.72190164151925,-73.98717181563711,65.0,1.0,100.0,Lower East Side,73,0.0,1.0,Lower East Side
53.0,16814205,Cozy Room Close to JFK!!,Private room,2,11436,1.0,1.0,40.679487256845825,-73.79840697772757,0.0,1.0,98.0,Jamaica,290,0.0,1.0,Jamaica
79.0,16814382,#1 Large Room in Home with Backyard Near Metro,Private room,4,10468,1.0,2.0,40.87035211294144,-73.89335297805661,20.0,3.0,90.0,Fordham,61,100.0,4.0,Fordham
60.0,16814803,#2 Cozy Room in Home with Backyard Near Metro,Private room,3,10468,1.0,2.0,40.869250048568524,-73.89534098757359,25.0,3.0,93.0,Fordham,66,100.0,4.0,Fordham
130.0,16815519,Sunny Master Bedroom with a Great View & Elevator!,Private room,3,10028,1.0,1.0,40.77328241840475,-73.94981885395539,60.0,1.0,100.0,Upper East Side,6,0.0,3.0,Upper East Side
41.0,16821898,Big bright cozy room to call home,Private room,1,11218,3.0,1.0,40.655586841059225,-73.97796946161334,30.0,1.0,100.0,Windsor Terrace,3,400.0,1.0,Windsor Terrace
20.0,16822398,!!!Co-Housing taken to the Next Level /Flatbush/2,Shared room,2,11226,1.0,2.0,40.64471125131764,-73.94950466230307,0.0,2.0,60.0,East Flatbush,1,0.0,17.0,East Flatbush
120.0,16823231,1BR Spacious Luxury Apartment in Williamsburg BK,Entire home/apt,3,11211,1.0,2.0,40.717784409880316,-73.95503406273954,60.0,1.0,97.0,Williamsburg,7,100.0,1.0,Williamsburg
249.0,16823405,Beautiful Penthouse in the heart of Downtown!!!,Entire home/apt,6,10005,3.0,3.0,40.70430599882908,-74.00994363878092,50.0,3.0,100.0,Financial District,5,0.0,1.0,Financial District
155.0,16826741,The Gramercy East,Entire home/apt,2,10010,1.0,1.0,40.73574977455465,-73.97999980524487,100.0,1.0,100.0,Gramercy,2,400.0,1.0,Gramercy
200.0,16829324,★ Friends/Family Stay Together in Style!★Best Area,Entire home/apt,4,10002,2.0,3.0,40.722926570435796,-73.98917746089941,100.0,1.0,86.0,Lower East Side,39,0.0,1.0,Lower East Side
40.0,16841998,Double Bedroom in a Sunny Bushwick Loft,Private room,2,11237,1.0,1.0,40.69284332639466,-73.9069536248547,20.0,1.0,100.0,Bushwick,6,0.0,1.0,Bushwick
297.0,16844643,Stunning duplex with private roof deck,Entire home/apt,6,10022,2.0,4.0,40.75578337808387,-73.96539740443298,155.0,2.0,91.0,Midtown,64,250.0,1.0,Midtown
60.0,16844707,Private Room with Hudson River Views,Private room,2,10031,1.0,1.0,40.82545176032221,-73.95294532796008,40.0,1.0,100.0,Harlem,8,0.0,1.0,Harlem
250.0,16845648,"Bright, Beautiful 2 BD, great location UES",Entire home/apt,5,10128,2.0,2.0,40.78429441389787,-73.94878339269604,40.0,1.0,91.0,Upper East Side,22,0.0,2.0,Upper East Side
35.0,16845840,Small Private Room for Rent,Private room,1,11208,1.0,1.0,40.68667848191132,-73.87565182015209,25.0,2.0,80.0,Cypress Hills,4,200.0,5.0,Cypress Hills
175.0,16846462,Brooklyn Gem,Entire home/apt,6,11216,3.0,5.0,40.68840764753685,-73.95081523867034,75.0,1.0,93.0,Bedford-Stuyvesant,37,200.0,3.0,Bedford-Stuyvesant
75.0,16851711,"Light-filled Apartment in great area, close 2 all!",Entire home/apt,3,11210,1.0,1.0,40.63191742088626,-73.94733818278387,22.0,1.0,94.0,Flatbush,12,0.0,1.0,Flatbush
65.0,16851792,NYで人気の街ﾌﾞﾙｯｸﾘﾝﾊﾟｰｸｽﾛｰﾌﾟで､暮らしてみませんか｡,Private room,1,11215,1.0,1.0,40.66410978540153,-73.98266530158016,50.0,1.0,100.0,South Slope,2,0.0,1.0,South Slope
32.0,16851973,!!! Beautiful private room with backyard.,Private room,1,11226,1.0,1.0,40.639202936970065,-73.94731848849364,40.0,2.0,80.0,East Flatbush,1,0.0,17.0,East Flatbush
26.0,16852728,!!! Outpost Coliving . Shared twin room,Shared room,2,11226,1.0,2.0,40.650244185828,-73.95051272140077,0.0,2.0,80.0,East Flatbush,2,0.0,17.0,East Flatbush
60.0,16854236,Shared Space for Female Travelers & Students,Shared room,2,10016,1.0,2.0,40.74425512535039,-73.98056520479611,150.0,2.0,93.0,Kips Bay,28,200.0,2.0,Kips Bay
80.0,16855676,"Spacious rooms for couple, friends, or family",Private room,4,11218,2.0,2.0,40.64769782744171,-73.97312047419445,27.0,1.0,93.0,Windsor Terrace,81,0.0,3.0,Windsor Terrace
55.0,16858868,"New Zen Gem Spacious Bedroom, 14 min to Manhattan",Private room,1,11206,1.0,1.0,40.699404444403385,-73.93364829980403,0.0,1.0,100.0,Bushwick,1,0.0,1.0,Bushwick
32.0,16859099,Near Manhattan.  Great for 2 guests.,Private room,2,11104,1.0,2.0,40.73661341598465,-73.92513748928074,20.0,1.5,96.0,Sunnyside,25,0.0,3.0,Sunnyside
120.0,16859716,Sunny Bed-Stuy Apartment,Entire home/apt,2,11221,1.0,2.0,40.69213835193398,-73.93995425134979,150.0,1.0,92.0,Bedford-Stuyvesant,6,0.0,2.0,Bedford-Stuyvesant
47.0,16860045,2 bed spacious/Quiet Upper Ditmars Astoria Wifi.,Entire home/apt,3,11370,2.0,2.0,40.76813843817451,-73.89573490866644,59.0,1.0,97.0,Ditmars Steinway,22,495.0,2.0,Ditmars Steinway
130.0,16860541,Large Bedroom with a Private Bathroom in UES,Private room,3,10028,1.0,1.0,40.776588883657176,-73.95407068113944,50.0,2.0,91.0,Upper East Side,17,0.0,2.0,Upper East Side
304.0,16865916,"Modern Living, Views, Fall in the City!",Entire home/apt,2,10065,1.0,2.0,40.76516012428858,-73.95867715481988,260.0,1.0,100.0,Upper East Side,4,375.0,1.0,Upper East Side
360.0,16867024,Stunning Terrace/garden Design 2 BR Apartment,Entire home/apt,4,10027,2.0,2.0,40.803463376322725,-73.94583414591024,150.0,2.0,93.0,Harlem,18,150.0,1.0,Harlem
75.0,16869999,"Philosopher's Private Room, Clean, 1.5 Baths",Private room,1,10037,1.0,1.0,40.816094758194744,-73.93662607179088,60.0,1.5,98.0,Harlem,33,0.0,1.0,Harlem
800.0,16870827,Private Lrg bedroom in a convrtable 2 Bed Apt.,Private room,5,11220,2.0,2.0,40.63844888354168,-74.02648550713833,65.0,1.0,89.0,Bay Ridge,19,145.0,1.0,Bay Ridge
175.0,16873148,3BR Home 25 Mins to Times Square + Manhattan,Entire home/apt,10,11378,3.0,5.0,40.73146997553875,-73.89485535141091,120.0,1.0,98.0,Maspeth,35,350.0,1.0,Maspeth
200.0,16874685,MASSIVE ROOM IN HEART OF NYC!!! (CHELSEA/FLATIRON),Private room,2,10001,1.0,1.0,40.74512283539094,-73.99178918858247,70.0,2.0,86.0,Chelsea,8,750.0,2.0,Chelsea
200.0,16880235,Light-filled Bowery 1BD Apartment,Entire home/apt,4,10013,1.0,2.0,40.71680569820841,-73.99539295523171,60.0,1.0,100.0,Chinatown,5,300.0,1.0,Chinatown
183.0,16883813,Cozy and Sunny 2 bedroom apartment,Entire home/apt,4,10026,2.0,2.0,40.80494537319661,-73.95560377181364,80.0,1.0,93.0,Harlem,15,350.0,2.0,Harlem
106.0,16884587,"Beautiful 2 Bedroom Apartment Woodside, Queens, NY",Entire home/apt,6,11377,2.0,4.0,40.74616315093986,-73.90392065203284,60.0,1.0,83.0,Woodside,67,0.0,1.0,Woodside
84.0,16892955,"Huge Comfy Studio with Private Bath, Near Metro",Entire home/apt,6,10463,1.0,3.0,40.87923726702214,-73.89791024203132,25.0,1.0,87.0,Kingsbridge,74,100.0,5.0,Kingsbridge
175.0,16893907,Newly renovated modern Apt in heart of Astoria NY,Entire home/apt,3,11102,1.0,1.0,40.76772684590189,-73.91700980798996,55.0,1.0,98.0,Astoria,8,300.0,1.0,Astoria
53.0,16893993,Sunny room in a shared appartement in Bushwick,Private room,2,11237,1.0,1.0,40.70656996516619,-73.9218089881198,15.0,1.0,100.0,Bushwick,1,0.0,1.0,Bushwick
55.0,16895217,"Sunny, Beautiful, Comforting Greenpoint Apartment",Private room,2,11222,1.0,1.0,40.724404385382265,-73.93913069412396,30.0,1.0,95.0,Greenpoint,5,250.0,1.0,Greenpoint
53.0,16897115,Perfectly Central Upper West Side location,Private room,1,10025,1.0,2.0,40.792414685448676,-73.97262185427952,0.0,1.0,94.0,Upper West Side,39,0.0,1.0,Upper West Side
55.0,16898261,Luxury Cozy Room in Sunnyside,Private room,2,11104,3.0,1.0,40.7356470753184,-73.92434267058974,10.0,2.0,90.0,Long Island City,21,0.0,2.0,Long Island City
259.0,16899058,The ❤️ of SoHo: Adorable 2 br // event space,Entire home/apt,4,10012,2.0,2.0,40.725499606568704,-74.00258241943924,75.0,1.0,98.0,SoHo,46,500.0,1.0,SoHo
99.0,16899285,☆☆☆Luxury & Style in the Heart of NYC☆☆☆,Private room,2,10019,1.0,1.0,40.76416146456477,-73.99270796408935,29.0,1.0,96.0,Hell's Kitchen,123,0.0,2.0,Hell's Kitchen
60.0,16900088,FEMALES ONLY - Private room in spacious 2 bedroom,Private room,1,10031,1.0,1.0,40.8257505506746,-73.94521173102085,10.0,1.0,99.0,Harlem,41,0.0,1.0,Harlem
330.0,16905585,Bright and Spacious East Village Loft,Entire home/apt,6,10003,2.0,2.0,40.729768172443215,-73.9884136521363,80.0,2.0,94.0,East Village,54,500.0,3.0,East Village
93.0,16914400,2 Private Rooms In Great Area Near Trains,Private room,2,11217,2.0,2.0,40.68086393756811,-73.97752825543138,25.0,1.0,100.0,Park Slope,12,100.0,1.0,Park Slope
85.0,16914748,Beautiful Garden Apartment in Bed Stuy Brownstone,Entire home/apt,2,11233,1.0,1.0,40.68497670869301,-73.92612700449122,70.0,1.0,100.0,Bedford-Stuyvesant,9,200.0,1.0,Bedford-Stuyvesant
209.0,16916292,Great NYC View - Great NYC Apt!,Entire home/apt,2,10009,1.0,1.0,40.72416334855969,-73.98144641330087,100.0,1.0,99.0,East Village,47,300.0,1.0,East Village
60.0,16916510,Cozy Room near Columbia University,Private room,1,10025,1.0,1.0,40.807663868649946,-73.96593617218602,100.0,1.0,90.0,Morningside Heights,7,0.0,2.0,Morningside Heights
135.0,16916633,Luxury Times Square apt with Hudson views,Entire home/apt,3,10036,1.0,1.0,40.760012052608545,-74.00057835340169,150.0,1.0,70.0,Hell's Kitchen,5,500.0,1.0,Hell's Kitchen
80.0,16916708,"Cozy 1br apartment, 25 min away from Manhattan",Entire home/apt,2,11105,1.0,1.0,40.777073665728494,-73.91887377534299,60.0,1.0,98.0,Ditmars Steinway,12,150.0,1.0,Ditmars Steinway
118.0,16917225,Glamorous Queen  room in the centre of EVERYTHING!,Private room,1,10002,1.0,1.0,40.714273501298216,-73.99260618394362,45.0,2.0,92.0,Chinatown,28,0.0,2.0,Chinatown
52.0,16918104,Cozy Private Room,Private room,2,10032,1.0,1.0,40.84193818590408,-73.94203432996291,45.0,1.0,93.0,Washington Heights,15,200.0,4.0,Washington Heights
40.0,16926379,Sunny Room Near Train Free Gym & Laundry,Private room,1,11225,1.0,1.0,40.66503757336389,-73.95837937799259,25.0,1.0,100.0,Crown Heights,1,0.0,2.0,Crown Heights
150.0,16928488,Private apartment in new Brooklyn building!,Entire home/apt,2,11216,1.0,1.0,40.68437876897786,-73.95298706679066,30.0,1.0,100.0,Bedford-Stuyvesant,25,0.0,1.0,Bedford-Stuyvesant
65.0,16929145,UES(mini loft)Clean flex room (Female Only),Private room,1,10028,1.0,1.0,40.777587894653,-73.9532076298333,40.0,1.0,93.0,Upper East Side,80,600.0,1.0,Upper East Side
220.0,16929407,Luxury Loft in Williamsburg,Entire home/apt,2,11211,1.0,1.0,40.7121799985135,-73.96047796158328,45.0,1.0,98.0,Williamsburg,8,300.0,1.0,Williamsburg
185.0,16929837,"3Bedroom, 2 Queen,1 full, very comfy,clean&mod apt",Entire home/apt,6,11221,3.0,3.0,40.69795247295083,-73.93104755257862,75.0,1.0,97.0,Bushwick,53,500.0,1.0,Bushwick
185.0,16933257,Bay Ridge Apt,Entire home/apt,10,11209,3.0,6.0,40.62158325210788,-74.023940811993,100.0,1.0,90.0,Bay Ridge,27,0.0,1.0,Bay Ridge
77.0,16933481,Entire 3rd Floor of Brooklyn brownstone,Entire home/apt,3,11215,1.0,2.0,40.663983343549646,-73.99040755223359,30.0,1.0,100.0,South Slope,3,0.0,1.0,South Slope
59.0,16936036,COZY CLEAN ROOM 10 min to NYC WIFI AC FREE PARKING,Private room,2,11222,1.0,1.0,40.7215500313532,-73.94413522739215,15.0,1.0,91.0,Greenpoint,110,0.0,2.0,Greenpoint
199.0,16940385,Beautiful Big 3BR! Train/Bus 2min walk! Near Shops,Entire home/apt,8,11373,3.0,4.0,40.736745798003284,-73.87918217637362,120.0,1.5,85.0,Elmhurst,33,375.0,1.0,Elmhurst
99.0,16945254,The Astoria Apt,Entire home/apt,4,11105,1.0,1.0,40.77534729034424,-73.90930839027351,50.0,1.0,95.0,Ditmars Steinway,24,200.0,1.0,Ditmars Steinway
80.0,16945495,"Queen size bed, private bathroom, great location",Private room,2,11226,1.0,1.0,40.64918162618356,-73.9665729533479,0.0,1.0,99.0,Flatbush,15,0.0,2.0,Flatbush
55.0,16945556,"Stylish Rooftop Suite, Communal Space [Girls Only]",Shared room,2,10016,1.0,2.0,40.742354504122254,-73.97995492078863,150.0,2.0,84.0,Kips Bay,17,200.0,1.0,Kips Bay
99.0,16947113,Room in the Heart of Williamsburg,Private room,2,11211,1.0,1.0,40.717595048218115,-73.95359208872861,25.0,1.0,100.0,Williamsburg,7,200.0,1.0,Williamsburg
72.0,16954106,Sunny Private Room in 3 BR 2 Bath Duplex,Private room,2,11375,1.0,1.0,40.716531606076714,-73.85724398099005,40.0,1.0,92.0,Rego Park,10,180.0,2.0,Rego Park
82.0,16959759,"Serene, Private Bed in 2BR apt with shared bath.",Private room,2,11238,1.0,1.0,40.678644285129145,-73.96624963042126,55.0,1.0,95.0,Prospect Heights,12,200.0,1.0,Prospect Heights
140.0,16959874,Beautiful Bushwick 2 Bd Home Base!,Entire home/apt,5,11237,2.0,2.0,40.706479609917395,-73.9218953041607,50.0,1.0,100.0,Bushwick,4,200.0,1.0,Bushwick
110.0,16960374,Beautiful 1br in Manhattan!,Entire home/apt,2,10031,1.0,2.0,40.82167414181455,-73.9498786694719,50.0,1.0,100.0,Harlem,5,500.0,1.0,Harlem
95.0,16960725,Private Room Near Columbus Circle.,Private room,2,10019,1.0,1.0,40.76616631223179,-73.98397524654742,60.0,1.0,100.0,Hell's Kitchen,2,200.0,1.0,Hell's Kitchen
58.0,16960760,Large private room w huge loft in Williamsburg,Private room,2,11249,1.0,2.0,40.71975891797968,-73.960523776306,30.0,1.0,80.0,Williamsburg,3,100.0,1.0,Williamsburg
69.0,16960859,Private Room In Clean Quiet Apt,Private room,2,10039,1.0,1.0,40.8235953913169,-73.93755180601896,0.0,1.0,92.0,Harlem,70,0.0,2.0,Harlem
97.0,16961197,Cozy apartment w/ balcony in great neighborhood!,Entire home/apt,4,11205,1.0,2.0,40.6941803216157,-73.95798328109026,15.0,1.0,90.0,Bedford-Stuyvesant,4,100.0,2.0,Bedford-Stuyvesant
200.0,16963988,Great Studio w/ Huge Private Terrace! Location!,Entire home/apt,2,10021,0.0,1.0,40.769621942742404,-73.9612897007683,120.0,1.0,93.0,Upper East Side,22,100.0,1.0,Upper East Side
260.0,16964240,Cozy 1Br in Nolita / Little Italy,Entire home/apt,2,10013,1.0,1.0,40.71826539110227,-73.99793150736453,85.0,1.0,91.0,Little Italy,14,0.0,1.0,Little Italy
99.0,16965972,Charming Bedroom in hip Lower East Side!,Private room,3,10002,1.0,1.0,40.71203492234679,-73.99008470575158,30.0,1.0,86.0,Lower East Side,83,0.0,2.0,Lower East Side
130.0,16970733,Gramercy / East Village Studio,Entire home/apt,2,10003,1.0,1.0,40.73328283158247,-73.98241329025305,0.0,1.0,99.0,Gramercy,27,400.0,1.0,Gramercy
98.0,16973662,"Central and spacious, 2flr Williamsburg Apartment",Private room,2,11211,1.0,1.0,40.7137981893915,-73.96042615023543,110.0,2.0,100.0,Williamsburg,7,200.0,1.0,Williamsburg
70.0,16974155,Cosy room in Park Slope,Private room,2,11217,1.0,1.0,40.676286973539355,-73.9775466214142,30.0,1.0,98.0,Park Slope,24,0.0,1.0,Park Slope
55.0,16974219,Big Room with Queen Bed&Comfy Couch,Private room,2,11373,1.0,1.0,40.74099976637371,-73.88019178521232,50.0,1.0,94.0,Elmhurst,28,200.0,2.0,Elmhurst
70.0,16975918,"Large 1-bedroom, great neighborhood 20min/Midtown",Entire home/apt,2,11104,1.0,1.0,40.74510688749999,-73.91815957021984,25.0,1.0,100.0,Sunnyside,2,500.0,1.0,Sunnyside
30.0,16976267,Large Room in Queens,Private room,4,11374,1.0,2.0,40.7280362190191,-73.86146708467028,15.0,1.0,84.0,Rego Park,54,100.0,3.0,Rego Park
225.0,16983187,Modern spacious apt in Williamsburg,Entire home/apt,2,11206,1.0,1.0,40.71054120478984,-73.94851799256858,80.0,1.0,98.0,Williamsburg,8,200.0,2.0,Williamsburg
90.0,16984487,"Immaculate, hotel like room in great BK location.",Private room,2,11201,1.0,1.0,40.686800223015645,-73.99142142138679,20.0,1.0,100.0,Cobble Hill,22,0.0,1.0,Cobble Hill
160.0,16987479,New Bright and Luxury Apartment (2BED/2BATH),Entire home/apt,5,11205,2.0,2.0,40.69259017048913,-73.96650227133436,80.0,2.0,100.0,Clinton Hill,3,500.0,1.0,Clinton Hill
250.0,16992781,"Brand New: Beautiful, Renovated One-Bedroom in UWS",Entire home/apt,3,10024,1.0,2.0,40.78546556013372,-73.97435797051905,100.0,1.0,93.0,Upper West Side,3,250.0,1.0,Upper West Side
200.0,16992922,90 Washington St. 1 BR furnished,Entire home/apt,2,10006,1.0,1.0,40.708286978673065,-74.01404991337076,150.0,1.0,100.0,Financial District,1,0.0,11.0,Financial District
400.0,16994272,Luxury 2-bedroom apartment in Harlem,Entire home/apt,4,10027,2.0,2.0,40.80926397076672,-73.95418644436276,240.0,2.5,100.0,Harlem,1,500.0,1.0,Harlem
200.0,16998689,"Comfy, Quiet Apartment Steps from Central Park",Entire home/apt,6,10024,1.0,3.0,40.787287915894666,-73.96906689031847,80.0,1.0,98.0,Upper West Side,13,0.0,2.0,Upper West Side
170.0,17000016,Sunny Scandinavian Flat in Renovated Brownstone,Entire home/apt,2,11215,1.0,1.0,40.6648576186654,-73.9937072624376,125.0,1.0,99.0,Sunset Park,73,500.0,2.0,Sunset Park
185.0,17000278,The Most Amazing Duplex Apt w/ Outdoor Space in BK,Entire home/apt,8,11215,3.0,4.0,40.66134543277498,-73.98841207532239,100.0,1.0,80.0,Sunset Park,2,500.0,1.0,Sunset Park
57.0,17006745,Wonderful 1BR in ideal Williamsburg location,Private room,2,11211,3.0,1.0,40.70969643262654,-73.95411216205855,30.0,2.0,99.0,Williamsburg,30,0.0,1.0,Williamsburg
300.0,17009057,"Autumn in NY! 2BR Brooklyn Brownstone, near train!",Entire home/apt,5,11216,2.0,4.0,40.68327735409301,-73.95157618805655,90.0,1.0,97.0,Bedford-Stuyvesant,38,175.0,3.0,Bedford-Stuyvesant
150.0,17009742,Spacious Sun-Filled Artist 1 Bdrm in Boerum Hill,Entire home/apt,3,11217,1.0,2.0,40.6848217835184,-73.98302384323475,135.0,1.0,100.0,Boerum Hill,7,500.0,1.0,Boerum Hill
155.0,17010314,Williamsburg stylish home!,Entire home/apt,4,11206,2.0,2.0,40.708813310466525,-73.94680027086618,80.0,1.0,99.0,Williamsburg,30,200.0,2.0,Williamsburg
54.0,17011237,Bedford Ave - L train/Ferry,Private room,2,11249,1.0,1.0,40.71865041964432,-73.95905509870444,30.0,1.0,92.0,Williamsburg,29,100.0,2.0,Williamsburg
59.0,17013623,"Cute one bedroom apt. in Greenpoint, Brooklyn.",Private room,2,11222,1.0,1.0,40.72555625279549,-73.94367916713111,60.0,1.0,98.0,Greenpoint,43,200.0,1.0,Greenpoint
65.0,17013882,"Great bedroom in Astoria, 20 min from Central Park",Private room,2,11102,1.0,1.0,40.76881747821835,-73.92792923057294,35.0,1.0,94.0,Astoria,17,0.0,1.0,Astoria
91.0,17014341,Spacious Studio in E Flatbush,Entire home/apt,6,11203,0.0,1.0,40.63844314025306,-73.92868354141655,20.0,1.0,92.0,East Flatbush,85,100.0,1.0,East Flatbush
65.0,17014809,Victorian Sanctuary in a Historic Brownstone,Private room,3,10027,1.0,2.0,40.80768761936406,-73.955052472408,45.0,1.0,85.0,Harlem,48,0.0,6.0,Harlem
99.0,17015790,Sunny and Spacious Room in Historic BK Brownstone,Private room,2,11213,1.0,1.0,40.673440965099935,-73.94671280447095,40.0,1.0,93.0,Crown Heights,28,150.0,1.0,Crown Heights
50.0,17016426,Quiet and comfortable house 安静舒适的房子,Private room,2,11421,1.0,1.0,40.697497028535736,-73.8511499357663,30.0,1.0,96.0,Woodhaven,5,450.0,2.0,Woodhaven
175.0,17024343,Prospect Heights garden apartment; own entrance.,Entire home/apt,4,11217,1.0,3.0,40.67956779633361,-73.97171014319102,75.0,1.0,94.0,Prospect Heights,41,100.0,1.0,Prospect Heights
87.0,17027226,"Modern,Elegant,Private,with parking spot,safe area",Entire home/apt,4,11209,1.0,1.0,40.622034140823075,-74.03030265082869,75.0,1.0,94.0,Fort Hamilton,74,200.0,1.0,Fort Hamilton
99.0,17029257,"20m to Manhattan (Subway or Train), 1 BR APT",Entire home/apt,4,11377,1.0,3.0,40.740782225291184,-73.89999582463786,99.0,1.0,99.0,Maspeth,18,500.0,2.0,Maspeth
215.0,17029482,Very Spacious One Bedroom Apt in Private Townhouse,Entire home/apt,3,10014,1.0,2.0,40.734515060170004,-74.00824906694702,45.0,1.0,99.0,West Village,28,0.0,1.0,West Village
30.0,17029902,Midsize room in Queens.,Private room,3,11374,1.0,2.0,40.72727491666446,-73.8622304003967,10.0,1.0,84.0,Rego Park,45,100.0,3.0,Rego Park
49.0,17037199,Cozy East Village Room w/Bonus Cats,Private room,2,10009,1.0,1.0,40.726495030587,-73.98277548390412,30.0,1.0,97.0,East Village,57,0.0,1.0,East Village
200.0,17041225,"Funky 3 Bedroom Duplex in hip Greenpoint, Brooklyn",Entire home/apt,8,11222,3.0,4.0,40.728812547635854,-73.95816978977152,119.0,1.5,89.0,Greenpoint,35,250.0,2.0,Greenpoint
250.0,17043121,Perfect 1 Bedroom in Heart of Lower East Side,Entire home/apt,4,10002,1.0,2.0,40.720851011526115,-73.98894916117781,100.0,1.0,97.0,Lower East Side,39,150.0,2.0,Lower East Side
79.0,17045488,#3 Huge Room in Home with Backyard Near Metro,Private room,4,10468,1.0,2.0,40.87030703443985,-73.8932208818591,25.0,3.0,89.0,Fordham,64,100.0,4.0,Fordham
60.0,17045788,#5Cute RM in Private Home with Backyard/Near Metro,Private room,2,10468,1.0,1.0,40.86917324518739,-73.89464638118251,25.0,3.0,94.0,Fordham,46,100.0,4.0,Fordham
115.0,17045905,Private Clean Spacious Sunny E Village Studio Apt,Entire home/apt,2,10003,0.0,1.0,40.7242534243994,-73.98976264248044,50.0,1.0,93.0,East Village,4,200.0,1.0,East Village
150.0,17046562,Spacious vintage  3 Bed Room home in Brooklyn,Entire home/apt,6,11203,3.0,3.0,40.63956471520738,-73.93235258394871,25.0,1.0,91.0,East Flatbush,46,150.0,1.0,East Flatbush
40.0,17070038,CHILLIN ON 5TH,Private room,2,10035,1.0,1.0,40.80378580283878,-73.94433626939768,150.0,1.0,89.0,Harlem,10,500.0,2.0,Harlem
99.0,17071462,Large comfortable room near Penn Station,Private room,4,10001,1.0,1.0,40.74549804279015,-73.99160106931278,30.0,2.0,97.0,Chelsea,102,300.0,4.0,Chelsea
55.0,17073231,RE - Budget Friendly room in the Greenpoint Area!,Private room,2,11222,1.0,1.0,40.73714489905603,-73.95333093541221,12.0,1.0,90.0,Greenpoint,48,0.0,12.0,Greenpoint
130.0,17073633,LONG TERM 2 Bdrm to Manhattan,Entire home/apt,4,11211,2.0,4.0,40.71038955203485,-73.95479042580014,80.0,1.0,74.0,Williamsburg,7,300.0,1.0,Williamsburg
60.0,17073870,Bed and Breakfast by the Beach,Private room,2,10305,1.0,2.0,40.593717723294375,-74.06766412260896,10.0,1.0,96.0,Arrochar,9,100.0,8.0,Arrochar
99.0,17073948,Bright and beautiful apt in Astoria,Entire home/apt,3,11106,1.0,1.0,40.76799435263274,-73.92976509372393,55.0,1.0,91.0,Astoria,47,0.0,2.0,Astoria
110.0,17075535,"Lovely, private studio apartment near Manhattan.",Entire home/apt,3,10301,0.0,1.0,40.64331859120839,-74.08283289294194,0.0,1.0,99.0,St. George,81,0.0,1.0,St. George
119.0,17076735,Nice 2 bedroom apartment in quiet neighborhood,Entire home/apt,7,10469,2.0,4.0,40.865563552347375,-73.84500439344852,95.0,1.0,98.0,Pelham Gardens,63,200.0,1.0,Pelham Gardens
45.0,17078010,Bushwick apartment (bedroom) right off L train!,Private room,2,11237,1.0,1.0,40.700723905490406,-73.91593925710241,10.0,1.0,100.0,Bushwick,2,0.0,1.0,Bushwick
44.0,17080093,Williamsburg Sunny Spacious Bedroom Great Location,Private room,2,11211,1.0,1.0,40.71096240363913,-73.95170589844675,30.0,1.0,100.0,Williamsburg,6,100.0,1.0,Williamsburg
160.0,17093180,Studio in the UES,Entire home/apt,2,10021,0.0,1.0,40.77058112980809,-73.95358395102252,50.0,1.0,94.0,Upper East Side,49,0.0,1.0,Upper East Side
